,school_name,school_addr,latitude,longitude,1_stu_num,2_stu_num,3_stu_num,4_stu_num,5_stu_num,6_stu_num
24,서울동원초등학교,서울특별시 중랑구 송림길 114,37.6047385,127.1049497, 84 , 62 , 65 , 68 , 59 , 77 
25,서울면북초등학교,서울특별시 중랑구 용마공원로5길 32,37.5944753,127.10347040000002, 31 , 29 , 36 , 29 , 23 , 19 
26,서울망우초등학교,서울특별시 중랑구 망우로72길 49,37.598329,127.1035908, 64 , 71 , 63 , 64 , 83 , 78 
27,서울면일초등학교,서울특별시 중랑구 용마산로100길 13,37.5921204,127.0998536, 141 , 138 , 135 , 101 , 131 , 132 
28,서울면중초등학교,서울특별시 중랑구 용마산로70길 43,37.5824024,127.0966419, 48 , 40 , 39 , 46 , 45 , 48 
29,서울중곡초등학교,서울특별시 중랑구 면목로23길 20,37.5745386,127.083847, 171 , 165 , 156 , 154 , 184 , 152 
30,서울면동초등학교,서울특별시 중랑구 면목로57길 32,37.5854287,127.0866805, 181 , 169 , 143 , 163 , 154 , 165 
31,서울중목초등학교,서울특별시 중랑구 동일로 665,37.5897528,127.0793361, 63 , 59 , 64 , 64 , 67 , 89 
32,서울중랑초등학교,서울특별시 중랑구 봉우재로6길 26,37.5893695,127.0757847, 145 , 114 , 120 , 131 , 125 , 128 
33,서울원묵초등학교,서울특별시 중랑구 숙선옹주로 109,37.6178662,127.0864307, 203 , 181 , 203 , 188 , 166 , 194 
34,서울묵현초등학교,서울특별시 중랑구 동일로157길 75,37.6089983,127.0736243, 109 , 105 , 107 , 85 , 114 , 109 
35,서울신묵초등학교,서울특별시 중랑구 동일로149길 46,37.6072679,127.0755519, 81 , 71 , 66 , 69 , 83 , 77 
36,서울상봉초등학교,서울특별시 중랑구 동일로126가길 11,37.5981845,127.0836798, 109 , 109 , 114 , 106 , 107 , 118 
37,서울신현초등학교,서울특별시 중랑구 봉화산로 188,37.6055132,127.0934688, 88 , 95 , 92 , 79 , 72 , 104 
38,서울신내초등학교,서울특별시 중랑구 용마산로125나길 22,37.6048021,127.1001538, 144 , 148 , 168 , 168 , 170 , 158 
39,서울중화초등학교,서울특별시 중랑구 신내로7가길 22,37.6030032,127.0946485, 257 , 238 , 269 , 240 , 259 , 224 
40,서울봉화초등학교,서울특별시 중랑구 신내로15길 110,37.613289,127.0923924, 104 , 103 , 103 , 83 , 121 , 118 
41,서울묵동초등학교,서울특별시 중랑구 동일로138길 27,37.6040651,127.0814383, 99 , 86 , 82 , 69 , 60 , 89 
42,서울중흥초등학교,서울특별시 중랑구 봉화산로 82,37.6016352,127.08414, 34 , 36 , 41 , 36 , 46 , 52 
43,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 120 , 114 , 96 , 100 , 88 , 80 
44,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 13 , 20 , 15 , 14 , 17 , 19 
45,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 105 , 87 , 125 , 82 , 101 , 113 
46,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 12 , 12 , 11 , 11 , 11 , 11 
47,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 5 , 6 , 9 , 4 , 9 , 14 
48,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 15 , 14 , 19 , 16 , 12 , 21 
49,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 10 , 5 , 12 , 7 , 7 , 13 
50,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 13 , 5 , 8 , 6 , 8 , 9 
51,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 6 , 4 , 5 , 3 , 4 , 5 
52,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 14 , 12 , 13 , 8 , 15 , 11 
53,금성초등학교,서울특별시 중랑구 신내로21길 55,37.6150153,127.0900306, 71 , 83 , 86 , 75 , 100 , 104 
54,서울은빛초등학교,서울특별시 은평구 진관3로 73-17,37.63517120000001,126.9200278, 156 , 169 , 180 , 236 , 234 , 241 
55,서울신도초등학교,서울특별시 은평구 진관1로 77-23,37.6327684,126.9291409, 201 , 231 , 234 , 222 , 224 , 270 
56,서울은진초등학교,서울특별시 은평구 진관1로 21-20,37.632607,126.9209282, 126 , 143 , 107 , 135 , 152 , 133 
57,서울진관초등학교,서울특별시 은평구 진관4로 78-16,37.645051,126.9291301, 176 , 162 , 167 , 165 , 168 , 191 
58,서울북한산초등학교,서울특별시 은평구 대서문길 42-3,37.6540522,126.950338, 24 , 30 , 27 , 29 , 16 , 13 
59,서울갈현초등학교,서울특별시 은평구 연서로29길 31,37.6192587,126.9166431, 225 , 202 , 223 , 223 , 216 , 242 
60,서울구현초등학교,서울특별시 은평구 갈현로15길 51,37.6092227,126.9058482, 93 , 117 , 107 , 106 , 112 , 129 
61,서울구산초등학교,서울특별시 은평구 서오릉로15길 16,37.6124476,126.9094521, 177 , 178 , 194 , 149 , 186 , 187 
62,서울은평초등학교,서울특별시 은평구 은평로 239,37.6019568,126.9341059, 90 , 77 , 107 , 86 , 84 , 121 
63,서울녹번초등학교,서울특별시 은평구 녹번로1길 1,37.604291,126.926111, 161 , 150 , 147 , 140 , 146 , 144 
64,서울수리초등학교,서울특별시 은평구 불광로14길 10-10,37.6204888,126.9342435, 96 , 87 , 81 , 75 , 74 , 97 
65,서울대조초등학교,서울특별시 은평구 연서로18길 17,37.6132233,126.9195884, 160 , 168 , 156 , 151 , 177 , 169 
66,서울연신초등학교,서울특별시 은평구 연서로 347,37.6262605,126.9282737, 56 , 60 , 46 , 43 , 48 , 71 
67,서울불광초등학교,서울특별시 은평구 불광로 51,37.6134285463,126.93072041200001, 145 , 134 , 155 , 141 , 118 , 151 
68,서울연천초등학교,서울특별시 은평구 연서로34길 22,37.6208125,126.9294822, 50 , 58 , 54 , 49 , 65 , 58 
69,서울연광초등학교,서울특별시 은평구 연서로35길 37,37.6238264,126.9240662, 59 , 46 , 63 , 36 , 41 , 53 
70,서울수색초등학교,서울특별시 은평구 수색로16길 21,37.5850571,126.8954934, 29 , 26 , 24 , 25 , 33 , 56 
71,서울신사초등학교,서울특별시 은평구 가좌로 275-2,37.5926639,126.9121215, 93 , 75 , 74 , 75 , 66 , 82 
72,서울서신초등학교,서울특별시 은평구 은평터널로 150,37.5923285,126.9074837, 95 , 91 , 115 , 104 , 120 , 123 
73,서울상신초등학교,서울특별시 은평구 가좌로 361,37.5976771,126.9048, 117 , 112 , 94 , 105 , 117 , 110 
74,서울역촌초등학교,서울특별시 은평구 은평로3길 25,37.6017363,126.91426570000002, 326 , 298 , 307 , 283 , 282 , 299 
75,서울은명초등학교,서울특별시 은평구 은평로4길 21-9,37.5979615,126.9188333, 180 , 172 , 198 , 190 , 178 , 218 
76,서울연은초등학교,서울특별시 은평구 백련산로2길 35,37.5905111346,126.9251778, 140 , 116 , 117 , 112 , 115 , 108 
77,서울응암초등학교,서울특별시 은평구 가좌로6길 20,37.58826079999999,126.9217624, 169 , 135 , 124 , 93 , 118 , 144 
78,서울증산초등학교,서울특별시 은평구 증산서길 61,37.5821614,126.9043095, 99 , 90 , 130 , 125 , 98 , 134 
79,서울대은초등학교,서울특별시 은평구 통일로69길 12-15,37.6118365,126.9261543, 45 , 48 , 58 , 49 , 69 , 72 
80,충암초등학교,서울특별시 은평구 가좌로5길 5,37.5850457,126.9217386, 131 , 97 , 113 , 102 , 71 , 89 
81,선일초등학교,서울특별시 은평구 갈현로29길 27,37.6197497,126.9126173, 85 , 72 , 79 , 64 , 75 , 57 
82,선일초등학교,서울특별시 은평구 갈현로29길 27,37.6197497,126.9126173, 67 , 72 , 69 , 73 , 72 , 79 
83,예일초등학교,서울특별시 은평구 연서로 117,37.6101791,126.9151623, 87 , 83 , 85 , 81 , 86 , 79 
84,은혜초등학교,서울특별시 은평구 통일로78가길 20,37.6177328,126.9275737, - , - , - , - , - , - 
85,서울미동초등학교,서울특별시 서대문구 충정로 52,37.5631109,126.9662737, 60 , 60 , 75 , 61 , 93 , 88 
86,서울금화초등학교,서울특별시 서대문구 통일로 165,37.5683284,126.9630251, 81 , 104 , 89 , 111 , 106 , 109 
87,서울홍은초등학교,서울특별시 서대문구 세검정로 105,37.5974199,126.9496287, 69 , 52 , 51 , 61 , 70 , 67 
88,서울홍제초등학교,서울특별시 서대문구 홍은중앙로 13,37.5931186,126.9448285, 134 , 151 , 145 , 141 , 133 , 155 
89,서울북성초등학교,서울특별시 서대문구 북아현로1나길 22(북아현동),37.5591762,126.95226909999998, 142 , 128 , 121 , 119 , 89 , 80 
90,서울연가초등학교,서울특별시 서대문구 증가로12가길 49-50,37.5802016,126.9180758, 249 , 189 , 206 , 188 , 205 , 215 
91,서울대신초등학교,서울특별시 서대문구 이화여대2길 27,37.5580828,126.947849, 34 , 31 , 32 , 29 , 28 , 38 
92,서울북가좌초등학교,서울특별시 서대문구 거북골로19길 20,37.5774792,126.9074665, 204 , 215 , 218 , 188 , 235 , 245 
93,서울연희초등학교,서울특별시 서대문구 연희로 136,37.569167,126.9339564, 127 , 125 , 138 , 139 , 155 , 162 
94,서울창서초등학교,서울특별시 서대문구 연세로5나길 30-3,37.5576122,126.9338905, 28 , 28 , 30 , 28 , 41 , 27 
95,서울홍연초등학교,서울특별시 서대문구 백련사길 55,37.5818632,126.9309472, 130 , 116 , 140 , 125 , 140 , 144 
96,서울안산초등학교,서울특별시 서대문구 통일로 321,37.5790158,126.9515446, 109 , 129 , 143 , 118 , 116 , 104 
97,서울인왕초등학교,서울특별시 서대문구 세무서길 33-9,37.5901698,126.9450604, 62 , 75 , 80 , 69 , 90 , 99 
98,서울고은초등학교,서울특별시 서대문구 모래내로 441,37.58477020000001,126.9433678, 102 , 81 , 98 , 89 , 79 , 98 
99,경기초등학교,서울특별시 서대문구 경기대로9길 10,37.5648923,126.9628701, 97 , 96 , 96 , 91 , 96 , 93 
100,이화여자대학교사범대학부속초등학교,서울특별시 서대문구 성산로 512-39,37.5612266,126.9426231, 104 , 104 , 104 , 104 , 104 , 104 
101,추계초등학교,서울특별시 서대문구 북아현로11가길 7,37.5628641,126.9531684, 61 , 60 , 53 , 52 , 51 , 40 
102,명지초등학교,서울특별시 서대문구 명지2길 32-20,37.5835561,126.9280461, 122 , 121 , 119 , 109 , 110 , 97 
103,명지초등학교,서울특별시 서대문구 명지2길 32-20,37.5835561,126.9280461, 257 , 298 , 220 , 208 , 190 , 187 
104,명지초등학교,서울특별시 서대문구 명지2길 32-20,37.5835561,126.9280461, 135 , 152 , 156 , 114 , 94 , 92 
105,명지초등학교,서울특별시 서대문구 명지2길 32-20,37.5835561,126.9280461, 26 , 9 , 16 , 23 , 27 , 14 
106,서울공덕초등학교,서울특별시 마포구 만리재옛길 13,37.54570020000001,126.95377859999998, 125 , 95 , 103 , 110 , 108 , 161 
107,서울창천초등학교,서울특별시 마포구 백범로1길 56,37.5548865,126.9393201, 13 , 19 , 20 , 26 , 27 , 24 
108,서울용강초등학교,서울특별시 마포구 백범로17길 9,37.54861470000001,126.94401670000002, 98 , 58 , 69 , 86 , 79 , 85 
109,서울마포초등학교,서울특별시 마포구 도화2길 64,37.53842720000001,126.9494344, 145 , 122 , 153 , 129 , 132 , 149 
110,서울동교초등학교,서울특별시 마포구 월드컵로25길 86,37.5582046,126.9023504, 164 , 172 , 157 , 157 , 153 , 206 
111,서울망원초등학교,서울특별시 마포구 방울내로5길 28,37.5608234,126.9008405, 57 , 56 , 48 , 52 , 55 , 56 
112,서울서강초등학교,서울특별시 마포구 독막로 113,37.5483494,126.9265893, 207 , 148 , 173 , 147 , 168 , 169 
113,서울하늘초등학교,서울특별시 마포구 월드컵북로 502-14,37.5855353,126.8806962, 118 , 146 , 193 , 208 , 233 , 197 
114,서울서교초등학교,서울특별시 마포구 와우산로23길 20-27,37.5546731,126.9251258, 97 , 85 , 108 , 108 , 106 , 137 
115,서울성원초등학교,서울특별시 마포구 월드컵로36길 34,37.56728870000001,126.9052439, 77 , 97 , 78 , 77 , 83 , 128 
116,서울성서초등학교,서울특별시 마포구 성미산로7길 24,37.5605954796,126.91092644780001, 98 , 116 , 108 , 112 , 126 , 128 
117,서울중동초등학교,서울특별시 마포구 월드컵북로 152,37.5666231,126.911279, 110 , 99 , 100 , 91 , 96 , 81 
118,서울신석초등학교,서울특별시 마포구 대흥로 33,37.5442479,126.9378894, 131 , 132 , 148 , 113 , 148 , 150 
119,서울아현초등학교,서울특별시 마포구 굴레방로 6,37.5555103,126.95596609999998, 95 , 83 , 89 , 82 , 98 , 92 
120,서울소의초등학교,서울특별시 마포구 마포대로24길 42,37.5522666,126.9608455, 79 , 69 , 91 , 70 , 90 , 92 
121,서울한서초등학교,서울특별시 마포구 대흥로24바길 27,37.5535191,126.9495758, 96 , 84 , 57 , 43 , 35 , 31 
122,서울염리초등학교,서울특별시 마포구 토정로37길 37,37.5424465,126.9461953, 264 , 245 , 221 , 198 , 257 , 228 
123,서울신북초등학교,서울특별시 마포구 월드컵북로38길 26,37.5712061,126.9051164, 146 , 137 , 181 , 139 , 152 , 185 
124,서울성산초등학교,서울특별시 마포구 양화로3길 94,37.5534098,126.9111567, 135 , 124 , 143 , 116 , 129 , 156 
125,서울상지초등학교,서울특별시 마포구 월드컵로42길 30,37.579602,126.8821351, 111 , 130 , 118 , 113 , 157 , 146 
126,서울상암초등학교,서울특별시 마포구 월드컵북로 353,37.5759905,126.8922651, 121 , 107 , 102 , 99 , 123 , 115 
127,홍익대학교사범대학부속초등학교,서울특별시 마포구 성미산로 51,37.5601072,126.9134939, 85 , 84 , 79 , 74 , 54 , 78 
128,서울천왕초등학교,서울특별시 구로구 천왕로1길 11,37.4816096,126.8367160785, 148 , 250 , 311 , 242 , 172 , 180 
129,서울영일초등학교,서울특별시 구로구 남부순환로105길 218,37.48530170000001,126.8840736, 61 , 55 , 67 , 44 , 51 , 75 
130,서울미래초등학교,서울특별시 구로구 새말로 73,37.505016,126.8879424, 127 , 102 , 104 , 90 , 90 , 91 
131,서울고원초등학교,서울특별시 구로구 경인로46길 13,37.4974706,126.86597179999998, 103 , 127 , 126 , 117 , 112 , 147 
132,서울고산초등학교,서울특별시 구로구 중앙로 6,37.49924179999999,126.8653696, 94 , 64 , 82 , 69 , 98 , 93 
133,서울개웅초등학교,서울특별시 구로구 개봉로11길 98,37.488569700000006,126.8500524, 108 , 104 , 83 , 89 , 103 , 125 
134,서울개명초등학교,서울특별시 구로구 개봉로1다길 16-9,37.4828583,126.8505447, 75 , 80 , 69 , 65 , 79 , 90 
135,서울온수초등학교,서울특별시 구로구 부일로 893,37.4940717,126.825993, 166 , 166 , 146 , 180 , 181 , 191 
136,서울매봉초등학교,서울특별시 구로구 고척로21길 55,37.5046996,126.844375, 60 , 60 , 47 , 47 , 49 , 63 
137,서울개봉초등학교,서울특별시 구로구 개봉로16길 30-11,37.4897274,126.858306, 223 , 208 , 208 , 206 , 204 , 198 
138,서울고척초등학교,서울특별시 구로구 경서로 31,37.5006668,126.8569791, 70 , 60 , 68 , 69 , 81 , 88 
139,서울덕의초등학교,서울특별시 구로구 고척로 213,37.5062766,126.8567988, 214 , 193 , 198 , 193 , 195 , 179 
140,서울세곡초등학교,서울특별시 구로구 고척로33길 34,37.5048823,126.849058, 124 , 96 , 107 , 102 , 89 , 105 
141,서울동구로초등학교,서울특별시 구로구 구로중앙로14길 43,37.4950456,126.8923106, 84 , 70 , 69 , 59 , 68 , 89 
142,서울신구로초등학교,서울특별시 구로구 가마산로27길 69,37.499552,126.8893658, 100 , 75 , 82 , 73 , 77 , 89 
143,서울영서초등학교,서울특별시 구로구 도림로20길 57,37.4882883,126.8946742, 161 , 146 , 141 , 150 , 151 , 149 
144,서울구로남초등학교,서울특별시 구로구 디지털로27길 76,37.4848279,126.8905958, 117 , 95 , 99 , 83 , 87 , 86 
145,서울구로초등학교,서울특별시 구로구 구로중앙로27나길 9,37.497461240999996,126.88655235200001, 99 , 89 , 102 , 93 , 78 , 106 
146,서울구일초등학교,서울특별시 구로구 구일로 68,37.4927407,126.8729387, 220 , 221 , 205 , 200 , 235 , 201 
147,서울신미림초등학교,서울특별시 구로구 신도림로 26,37.5069274,126.87949340000002, 173 , 157 , 182 , 147 , 154 , 153 
148,서울신도림초등학교,서울특별시 구로구 신도림로19길 44,37.5123256,126.8833965, 211 , 258 , 176 , 212 , 222 , 183 
149,서울오류초등학교,서울특별시 구로구 경인로19길 39,37.49814979999999,126.8423578, 143 , 143 , 127 , 114 , 127 , 118 
150,서울오정초등학교,서울특별시 구로구 경인로2길 10,37.489624,126.8265149, 77 , 75 , 86 , 62 , 80 , 66 
151,서울오류남초등학교,서울특별시 구로구 서해안로24길 22,37.4896067,126.83871059999998, 139 , 133 , 134 , 127 , 145 , 136 
152,서울두산초등학교,서울특별시 금천구 범안로11길 3,37.4672494,126.89097209999998, 115 , 90 , 85 , 91 , 99 , 78 
153,서울문교초등학교,서울특별시 금천구 독산로54길 102,37.4667151,126.9089754, 42 , 53 , 54 , 42 , 67 , 51 
154,서울영남초등학교,서울특별시 금천구 문성로 62-15,37.4754537,126.9094339, 69 , 59 , 43 , 58 , 49 , 68 
155,서울금동초등학교,서울특별시 금천구 금하로30길 53,37.4474274,126.9164244, 154 , 156 , 160 , 143 , 169 , 175 
156,서울문백초등학교,서울특별시 금천구 시흥대로47길 43-1,37.4470903,126.8995074, 125 , 139 , 126 , 106 , 104 , 130 
157,서울신흥초등학교,서울특별시 금천구 독산로36 나 길 21,37.459686700000006,126.9090436, 128 , 116 , 98 , 117 , 119 , 109 
158,서울가산초등학교,서울특별시 금천구 남부순환로 1304-11,37.4781195,126.896405, 49 , 53 , 48 , 60 , 47 , 76 
159,서울정심초등학교,서울특별시 금천구 독산로78다길 89,37.4717252,126.9083606, 54 , 62 , 71 , 53 , 55 , 69 
160,서울문성초등학교,서울특별시 금천구 시흥대로 460,37.4747768,126.8994644, 82 , 78 , 75 , 65 , 55 , 77 
161,서울독산초등학교,서울특별시 금천구 시흥대로104길 31,37.4655786,126.9000569, 100 , 122 , 118 , 114 , 92 , 119 
162,서울안천초등학교,서울특별시 금천구 한내로 69-16,37.4585946,126.8883555, 51 , 50 , 59 , 51 , 40 , 35 
163,서울금천초등학교,서울특별시 금천구 탑골로5길 60,37.4546475,126.9126228, 25 , 27 , 29 , 29 , 27 , 40 
164,서울탑동초등학교,서울특별시 금천구 탑골로 47-3,37.45243410000001,126.9149142, 119 , 89 , 86 , 77 , 79 , 89 
165,서울백산초등학교,서울특별시 금천구 시흥대로38길 78,37.4466467,126.905247, 57 , 55 , 56 , 56 , 55 , 63 
166,서울금산초등학교,서울특별시 금천구 시흥대로24길 57,37.4418157,126.908303, 68 , 54 , 61 , 54 , 45 , 60 
167,서울시흥초등학교,서울특별시 금천구 독산로23길 26,37.4546436,126.9049575, 97 , 97 , 113 , 96 , 106 , 119 
168,동광초등학교,서울특별시 금천구 탑골로10길 45,37.4516719331,126.91688743590001, 90 , 66 , 62 , 63 , 53 , 50 
169,동광초등학교,서울특별시 금천구 탑골로10길 45,37.4516719331,126.91688743590001, 2 , 10 , 5 , 5 , 4 , 5 
170,동광초등학교,서울특별시 금천구 탑골로10길 45,37.4516719331,126.91688743590001, 69 , 73 , 81 , 87 , 80 , 84 
171,동광초등학교,서울특별시 금천구 탑골로10길 45,37.4516719331,126.91688743590001, 9 , 6 , 5 , 11 , 12 , 8 
172,동광초등학교,서울특별시 금천구 탑골로10길 45,37.4516719331,126.91688743590001, 209 , 182 , 178 , 179 , 166 , 248 
173,서울여의도초등학교,서울특별시 영등포구 여의대방로 439,37.5228903,126.93681200000002, 195 , 171 , 200 , 171 , 180 , 157 
174,서울영원초등학교,서울특별시 영등포구 도영로22길 31,37.510719992,126.9021815984, 144 , 125 , 120 , 72 , 83 , 82 
175,서울영중초등학교,서울특별시 영등포구 양산로 185,37.5236591,126.9038138, 83 , 80 , 63 , 75 , 65 , 80 
176,서울영동초등학교,서울특별시 영등포구 국회대로53길 20,37.527007361,126.9077037214, 71 , 74 , 66 , 64 , 66 , 89 
177,서울당서초등학교,서울특별시 영등포구 당산로 187,37.5319593,126.89973229999998, 233 , 220 , 185 , 210 , 211 , 188 
178,서울도림초등학교,서울특별시 영등포구 가마산로65길 22,37.5079604,126.9070328, 97 , 97 , 88 , 65 , 97 , 92 
179,서울대동초등학교,서울특별시 영등포구 대림로21길 6,37.4935997,126.90049779999998, 72 , 68 , 70 , 70 , 78 , 87 
180,서울영등포초등학교,서울특별시 영등포구 경인로 756,37.5129475656,126.898215, 53 , 52 , 46 , 49 , 45 , 56 
181,서울영문초등학교,서울특별시 영등포구 문래로 56,37.5194948,126.8876868, 203 , 159 , 168 , 142 , 175 , 173 
182,서울선유초등학교,서울특별시 영등포구 선유로43가길 14,37.5328162,126.8927942, 70 , 60 , 63 , 65 , 77 , 69 
183,서울당중초등학교,서울특별시 영등포구 선유로 131,37.5263783,126.8897251, 97 , 115 , 97 , 84 , 95 , 84 
184,서울도신초등학교,서울특별시 영등포구 도림로53길 32-9,37.498728,126.9008446, 51 , 55 , 69 , 72 , 67 , 99 
185,서울신영초등학교,서울특별시 영등포구 도신로4길 32,37.5006847,126.8957265, 122 , 101 , 83 , 90 , 110 , 85 
186,서울신대림초등학교,서울특별시 영등포구 대림로8길 25,37.492244,126.9058543, 53 , 44 , 42 , 43 , 51 , 50 
187,서울영림초등학교,서울특별시 영등포구 시흥대로173길 14,37.4873525,126.9024483, 45 , 43 , 43 , 27 , 30 , 38 
188,서울문래초등학교,서울특별시 영등포구 문래로 104,37.5185396,126.8932886, 222 , 211 , 221 , 182 , 207 , 200 
189,서울영신초등학교,서울특별시 영등포구 도신로60길 23,37.509968,126.918009, 174 , 178 , 151 , 171 , 159 , 166 
190,서울대영초등학교,서울특별시 영등포구 신길로23길 43,37.5023694,126.9061518, 134 , 113 , 98 , 108 , 105 , 98 
191,서울우신초등학교,서울특별시 영등포구 신길로 190,37.50956400000001,126.9118923, 48 , 41 , 53 , 60 , 80 , 76 
192,서울대방초등학교,서울특별시 영등포구 여의대방로35길 14,37.5026701,126.9191481, 103 , 92 , 85 , 65 , 65 , 106 
193,서울대길초등학교,서울특별시 영등포구 대방천로 206,37.4977844,126.9132303, 106 , 109 , 103 , 87 , 94 , 102 
194,서울당산초등학교,서울특별시 영등포구 선유로55길 32,37.5397741,126.8963677, 70 , 68 , 69 , 61 , 60 , 84 
195,서울윤중초등학교,서울특별시 영등포구 여의나루로2길 14,37.5197467,126.9228068, 118 , 84 , 90 , 60 , 75 , 65 
196,서울초당초등학교,서울특별시 도봉구 해등로32길 11,37.6584988,127.0221014, 143 , 168 , 171 , 162 , 151 , 205 
197,서울신학초등학교,서울특별시 도봉구 방학로 247-21,37.6609904,127.0255131, 78 , 77 , 81 , 69 , 84 , 92 
198,서울창경초등학교,서울특별시 도봉구 도봉로129길 54,37.6561144,127.0347544, 171 , 158 , 172 , 149 , 153 , 188 
199,서울창림초등학교,서울특별시 도봉구 덕릉로63길 46,37.6429724,127.0415487, 193 , 169 , 188 , 157 , 139 , 215 
200,서울누원초등학교,서울특별시 도봉구 마들로 859-44,37.6869304,127.0490694, 153 , 168 , 166 , 178 , 178 , 176 
201,서울오봉초등학교,서울특별시 도봉구 시루봉로 285,37.6718842,127.0402882, 72 , 64 , 52 , 61 , 57 , 78 
202,서울도봉초등학교,서울특별시 도봉구 도봉로173길 96,37.6793783,127.038218, 79 , 86 , 95 , 81 , 75 , 80 
203,서울방학초등학교,서울특별시 도봉구 도당로9길 34,37.6640395,127.0321675, 121 , 110 , 118 , 101 , 97 , 130 
204,서울신방학초등학교,서울특별시 도봉구 시루봉로 173,37.6659578,127.0292294, 68 , 75 , 63 , 65 , 83 , 63 
205,서울창도초등학교,서울특별시 도봉구 방학로 32-28,37.663831,127.0490956, 149 , 151 , 157 , 147 , 160 , 176 
206,서울숭미초등학교,서울특별시 도봉구 노해로 179,37.6508211,127.0279643, 123 , 133 , 128 , 146 , 133 , 149 
207,서울쌍문초등학교,서울특별시 도봉구 우이천로 360,37.6489734,127.024308, 113 , 111 , 114 , 114 , 115 , 123 
208,서울백운초등학교,서울특별시 도봉구 삼양로146길 17,37.6532035,127.0139875, 163 , 140 , 142 , 145 , 164 , 162 
209,서울월천초등학교,서울특별시 도봉구 노해로70길 96,37.6478356,127.0522016, 78 , 80 , 63 , 80 , 58 , 84 
210,서울자운초등학교,서울특별시 도봉구 마들로13길 166,37.6577174,127.0463946, 137 , 140 , 133 , 140 , 152 , 184 
211,서울가인초등학교,서울특별시 도봉구 도봉로136다길 4,37.6599068,127.0431592, 89 , 66 , 89 , 65 , 90 , 104 
212,서울창동초등학교,서울특별시 도봉구 해등로16길 81,37.6551201,127.0446861, 65 , 82 , 71 , 76 , 67 , 64 
213,서울창원초등학교,서울특별시 도봉구 해등로 103,37.6525531,127.0405915, 73 , 52 , 67 , 68 , 71 , 69 
214,서울창일초등학교,서울특별시 도봉구 노해로66길 84,37.6471695,127.0476085, 164 , 166 , 149 , 151 , 166 , 179 
215,서울신창초등학교,서울특별시 도봉구 덕릉로60길 93,37.6361731,127.0421969, 59 , 48 , 57 , 53 , 63 , 58 
216,서울신화초등학교,서울특별시 도봉구 우이천로 120,37.6326698,127.0408596, 68 , 83 , 80 , 72 , 87 , 94 
217,동북초등학교,서울특별시 도봉구 시루봉로 53,37.655351,127.0268289, 129 , 127 , 127 , 111 , 104 , 96 
218,동북초등학교,서울특별시 도봉구 시루봉로 53,37.655351,127.0268289, - , 1 , 2 , - , 3 , - 
219,한신초등학교,서울특별시 도봉구 노해로49길 69,37.6529105,127.0318063, 113 , 62 , 106 , 79 , 90 , 79 
220,서울신계초등학교,서울특별시 노원구 초안산로 29,37.6301665,127.05298799999998, 52 , 62 , 78 , 50 , 62 , 88 
221,서울녹천초등학교,서울특별시 노원구 마들로3길 34,37.62880120000001,127.0631131, 58 , 52 , 77 , 56 , 67 , 59 
222,서울덕암초등학교,서울특별시 노원구 덕릉로112길 68,37.6664888,127.0814678, 93 , 103 , 96 , 95 , 100 , 107 
223,서울온곡초등학교,서울특별시 노원구 한글비석로52길 59,37.6676082,127.0657902, 95 , 120 , 141 , 111 , 130 , 110 
224,서울상원초등학교,서울특별시 노원구 한글비석로54길 119,37.6671878,127.0598254, 79 , 72 , 98 , 96 , 121 , 100 
225,서울불암초등학교,서울특별시 노원구 중계로 178,37.6510667,127.0806469, 144 , 124 , 180 , 153 , 207 , 212 
226,서울수암초등학교,서울특별시 노원구 중계로12길 9,37.64787370000001,127.0813164, 88 , 92 , 108 , 92 , 106 , 131 
227,서울중계초등학교,서울특별시 노원구 한글비석로19길 39,37.6577549,127.0730277, 157 , 150 , 134 , 175 , 163 , 171 
228,서울연촌초등학교,서울특별시 노원구 공릉로58길 36,37.63506470000001,127.0728621, 85 , 114 , 108 , 106 , 142 , 124 
229,서울태랑초등학교,서울특별시 노원구 화랑로51나길 31,37.6259486,127.0905347, 157 , 150 , 163 , 151 , 176 , 187 
230,서울태릉초등학교,서울특별시 노원구 노원로1길 36,37.6228668,127.0852435, 130 , 136 , 138 , 148 , 152 , 176 
231,서울공연초등학교,서울특별시 노원구 동일로192가길 16,37.6272531,127.0741645, 104 , 89 , 75 , 90 , 113 , 103 
232,서울용원초등학교,서울특별시 노원구 섬밭로 144,37.6296027,127.06889309999998, 136 , 112 , 123 , 111 , 131 , 130 
233,서울공릉초등학교,서울특별시 노원구 동일로173길 12,37.6188016,127.0741878, 72 , 67 , 60 , 44 , 57 , 69 
