학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명,
B000001932,서울용강초등학교,초등학교,1916-04-26,공립,본교,운영,서울특별시 마포구 대흥동 51,서울특별시 마포구 백범로17길 9,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5486147,126.9440167,2019-09-16,7001220,한국교원대학교,
B000001933,서울마포초등학교,초등학교,1911-06-12,공립,본교,운영,서울특별시 마포구 도화동 347-5,서울특별시 마포구 도화2길 64,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5384272,126.9494344,2019-09-16,7001220,한국교원대학교,
B000001934,서울동교초등학교,초등학교,1975-04-18,공립,본교,운영,서울특별시 마포구 망원동 426-5,서울특별시 마포구 월드컵로25길 86,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5582046,126.9023504,2019-09-16,7001220,한국교원대학교,
B000001935,서울망원초등학교,초등학교,1984-10-26,공립,본교,운영,서울특별시 마포구 망원동 467-1,서울특별시 마포구 방울내로5길 28,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5608234,126.9008405,2019-09-16,7001220,한국교원대학교,
B000001936,서울서강초등학교,초등학교,1937-04-01,공립,본교,운영,서울특별시 마포구 상수동 1-1,서울특별시 마포구 독막로 113,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5483494,126.9265893,2019-09-16,7001220,한국교원대학교,
B000001937,서울하늘초등학교,초등학교,2011-03-01,공립,본교,운영,서울특별시 마포구 상암동 1737,서울특별시 마포구 월드컵북로 502-14,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5855353,126.8806962,2019-09-16,7001220,한국교원대학교,
B000001938,서울서교초등학교,초등학교,1962-07-12,공립,본교,운영,서울특별시 마포구 서교동 341,서울특별시 마포구 와우산로23길 20-27,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5546731,126.9251258,2019-09-16,7001220,한국교원대학교,
B000001939,서울성원초등학교,초등학교,1986-10-21,공립,본교,운영,서울특별시 마포구 성산동 175-1,서울특별시 마포구 월드컵로36길 34,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5672887,126.9052439,2019-09-16,7001220,한국교원대학교,
B000001940,서울성서초등학교,초등학교,1984-05-23,공립,본교,운영,서울특별시 마포구 성산동 31-10,서울특별시 마포구 성미산로7길 24,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5605954796,126.9109264478,2019-09-16,7001220,한국교원대학교,
B000001941,서울중동초등학교,초등학교,1977-12-02,공립,본교,운영,서울특별시 마포구 성산동 94-1,서울특별시 마포구 월드컵북로 152,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5666231,126.9112790,2019-09-16,7001220,한국교원대학교,
B000001942,서울신석초등학교,초등학교,1964-03-10,공립,본교,운영,서울특별시 마포구 신수동 429-2,서울특별시 마포구 대흥로 33,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5442479,126.9378894,2019-09-16,7001220,한국교원대학교,
B000001943,서울아현초등학교,초등학교,1932-04-02,공립,본교,운영,서울특별시 마포구 아현동 267-2,서울특별시 마포구 굴레방로 6,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5555103,126.9559661,2019-09-16,7001220,한국교원대학교,
B000001944,서울소의초등학교,초등학교,1945-11-01,공립,본교,운영,서울특별시 마포구 아현동 386-1,서울특별시 마포구 마포대로24길 42,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5522666,126.9608455,2019-09-16,7001220,한국교원대학교,
B000001945,서울한서초등학교,초등학교,1945-11-01,공립,본교,운영,서울특별시 마포구 염리동 24-140,서울특별시 마포구 대흥로24바길 27,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5535191,126.9495758,2019-09-16,7001220,한국교원대학교,
B000001946,서울염리초등학교,초등학교,1983-11-22,공립,본교,운영,서울특별시 마포구 염리동 173-4,서울특별시 마포구 토정로37길 37,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5424465,126.9461953,2019-09-16,7001220,한국교원대학교,
B000001947,서울신북초등학교,초등학교,1982-11-01,공립,본교,운영,서울특별시 마포구 중동 42,서울특별시 마포구 월드컵북로38길 26,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5712061,126.9051164,2019-09-16,7001220,한국교원대학교,
B000001948,서울성산초등학교,초등학교,1969-03-24,공립,본교,운영,서울특별시 마포구 합정동 427-2,서울특별시 마포구 양화로3길 94,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5534098,126.9111567,2019-09-16,7001220,한국교원대학교,
B000001949,서울상지초등학교,초등학교,2007-06-05,공립,본교,운영,서울특별시 마포구 상암동 1676,서울특별시 마포구 월드컵로42길 30,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5796020,126.8821351,2019-09-16,7001220,한국교원대학교,
B000001950,서울상암초등학교,초등학교,1972-07-10,공립,본교,운영,서울특별시 마포구 상암동 1635,서울특별시 마포구 월드컵북로 353,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5759905,126.8922651,2019-09-16,7001220,한국교원대학교,
B000001951,홍익대학교사범대학부속초등학교,초등학교,1966-03-12,사립,본교,운영,서울특별시 마포구 성산동 산11-31,서울특별시 마포구 성미산로 51,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2019-09-10,37.5601072,126.9134939,2019-09-16,7001220,한국교원대학교,
B000001952,서울천왕초등학교,초등학교,2011-09-01,공립,본교,운영,서울특별시 구로구 천왕동 273-2,서울특별시 구로구 천왕로1길 11,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4816096,126.8367160785,2019-09-16,7001220,한국교원대학교,
B000001953,서울영일초등학교,초등학교,1967-11-29,공립,본교,운영,서울특별시 구로구 가리봉동 17,서울특별시 구로구 남부순환로105길 218,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4853017,126.8840736,2019-09-16,7001220,한국교원대학교,
B000001954,서울미래초등학교,초등학교,2002-03-01,공립,본교,운영,서울특별시 구로구 구로동 3-13,서울특별시 구로구 새말로 73,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.5050160,126.8879424,2019-09-16,7001220,한국교원대학교,
B000001955,서울고원초등학교,초등학교,2004-03-01,공립,본교,운영,서울특별시 구로구 고척동 66-26,서울특별시 구로구 경인로46길 13,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4974706,126.8659718,2019-09-16,7001220,한국교원대학교,
B000001956,서울고산초등학교,초등학교,1991-10-29,공립,본교,운영,서울특별시 구로구 고척동 76-10,서울특별시 구로구 중앙로 6,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4992418,126.8653696,2019-09-16,7001220,한국교원대학교,
B000001957,서울개웅초등학교,초등학교,1998-10-25,공립,본교,운영,서울특별시 구로구 개봉동 273-18,서울특별시 구로구 개봉로11길 98,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4885697,126.8500524,2019-09-16,7001220,한국교원대학교,
B000001958,서울개명초등학교,초등학교,1984-05-04,공립,본교,운영,서울특별시 구로구 개봉동 314-165,서울특별시 구로구 개봉로1다길 16-9,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4828583,126.8505447,2019-09-16,7001220,한국교원대학교,
B000001959,서울온수초등학교,초등학교,1984-09-19,공립,본교,운영,서울특별시 구로구 온수동 9-34,서울특별시 구로구 부일로 893,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4940717,126.8259930,2019-09-16,7001220,한국교원대학교,
B000001960,서울매봉초등학교,초등학교,1985-10-28,공립,본교,운영,서울특별시 구로구 개봉동 3,서울특별시 구로구 고척로21길 55,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.5046996,126.8443750,2019-09-16,7001220,한국교원대학교,
B000001961,서울개봉초등학교,초등학교,1971-09-01,공립,본교,운영,서울특별시 구로구 개봉동 266,서울특별시 구로구 개봉로16길 30-11,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4897274,126.8583060,2019-09-16,7001220,한국교원대학교,
B000001962,서울고척초등학교,초등학교,1967-04-07,공립,본교,운영,서울특별시 구로구 고척동 129-3,서울특별시 구로구 경서로 31,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.5006668,126.8569791,2019-09-16,7001220,한국교원대학교,
B000001963,서울덕의초등학교,초등학교,1983-12-01,공립,본교,운영,서울특별시 구로구 고척동 217,서울특별시 구로구 고척로 213,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.5062766,126.8567988,2019-09-16,7001220,한국교원대학교,
B000001964,서울세곡초등학교,초등학교,1972-09-01,공립,본교,운영,서울특별시 구로구 고척동 253-129,서울특별시 구로구 고척로33길 34,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.5048823,126.8490580,2019-09-16,7001220,한국교원대학교,
B000001965,서울동구로초등학교,초등학교,1972-03-01,공립,본교,운영,서울특별시 구로구 구로동 93,서울특별시 구로구 구로중앙로14길 43,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4950456,126.8923106,2019-09-16,7001220,한국교원대학교,
B000001966,서울신구로초등학교,초등학교,1982-10-26,공립,본교,운영,서울특별시 구로구 구로동 105,서울특별시 구로구 가마산로27길 69,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4995520,126.8893658,2019-09-16,7001220,한국교원대학교,
B000001967,서울영서초등학교,초등학교,1979-09-28,공립,본교,운영,서울특별시 구로구 구로동 165-1,서울특별시 구로구 도림로20길 57,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4882883,126.8946742,2019-09-16,7001220,한국교원대학교,
B000001968,서울구로남초등학교,초등학교,1964-03-11,공립,본교,운영,서울특별시 구로구 구로동 253,서울특별시 구로구 디지털로27길 76,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4848279,126.8905958,2019-09-16,7001220,한국교원대학교,
B000001969,서울구로초등학교,초등학교,1950-06-20,공립,본교,운영,서울특별시 구로구 구로동 443,서울특별시 구로구 구로중앙로27나길 9,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4974612410,126.8865523520,2019-09-16,7001220,한국교원대학교,
B000001970,서울구일초등학교,초등학교,1987-10-22,공립,본교,운영,서울특별시 구로구 구로동 685-221,서울특별시 구로구 구일로 68,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.4927407,126.8729387,2019-09-16,7001220,한국교원대학교,
B000001971,서울신미림초등학교,초등학교,2002-03-02,공립,본교,운영,서울특별시 구로구 신도림동 398-28,서울특별시 구로구 신도림로 26,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.5069274,126.8794934,2019-09-16,7001220,한국교원대학교,
B000001972,서울신도림초등학교,초등학교,1982-10-22,공립,본교,운영,서울특별시 구로구 신도림동 300-6,서울특별시 구로구 신도림로19길 44,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2019-09-10,37.5123256,126.8833965,2019-09-16,7001220,한국교원대학교,
