,school_name,1_stu_num,2_stu_num,3_stu_num,4_stu_num,5_stu_num,6_stu_num
3809,대소초등학교, 132 , 125 , 113 , 122 , 106 , 135 
3810,대장초등학교, - , - , - , - , - , - 
3811,맹동초등학교, 17 , 39 , 15 , 3 , 6 , 10 
3812,무극초등학교, 72 , 82 , 67 , 66 , 66 , 59 
3813,부윤초등학교, 10 , 9 , 10 , 8 , 15 , 15 
3814,삼성초등학교, 30 , 25 , 31 , 30 , 31 , 30 
3815,생극초등학교, 24 , 28 , 24 , 22 , 22 , 17 
3816,소이초등학교, 5 , 8 , 10 , 14 , 11 , 8 
3817,수봉초등학교, 43 , 41 , 54 , 58 , 54 , 81 
3818,쌍봉초등학교, 13 , 6 , 11 , 10 , 6 , 8 
3819,오갑초등학교, 5 , 3 , 4 , 9 , 8 , 5 
3820,오선초등학교, 12 , 13 , 12 , 15 , 14 , 13 
3821,용천초등학교, 99 , 81 , 105 , 96 , 101 , 125 
3822,원남초등학교, 13 , 10 , 13 , 6 , 10 , 6 
3823,원당초등학교, 6 , 16 , 13 , 14 , 22 , 13 
3824,청룡초등학교, 15 , 10 , 11 , 9 , 10 , 20 
3825,평곡초등학교, 4 , 8 , 7 , 12 , 9 , 10 
3826,하당초등학교, 10 , 16 , 9 , 14 , 14 , 12 
3827,동성초등학교, 151 , 143 , 140 , 127 , 128 , 135 
3828,가곡초등학교, 1 , 4 , 3 , 4 , 6 , 10 
3829,가평초등학교, 1 , 4 , 3 , - , 7 , 1 
3830,단양초등학교, 54 , 56 , 47 , 65 , 59 , 66 
3831,단천초등학교, 3 , 6 , 5 , 9 , 3 , 6 
3832,대가초등학교, 4 , 3 , 3 , 4 , 3 , 4 
3833,대강초등학교, 10 , 7 , 5 , 4 , 4 , 11 
3834,매포초등학교, 34 , 32 , 35 , 30 , 33 , 41 
3835,별방초등학교, 2 , 2 , 2 , 5 , 5 , 4 
3836,상진초등학교, 25 , 34 , 26 , 18 , 32 , 33 
3837,어상천초등학교, 9 , 1 , 4 , 7 , 3 , 8 
3838,영춘초등학교, 10 , 8 , 9 , 7 , 15 , 13 
3839,가곡초등학교대곡분교장, 1 , 3 , 4 , 4 , 7 , 16 
3840,가곡초등학교보발분교장, 1 , - , 2 , - , 1 , - 
3841,단천초등학교가산분교장, - , - , - , - , - , - 
3842,광덕초등학교, 14 , 14 , 16 , 6 , 12 , 7 
3843,대홍초등학교, 11 , 14 , 11 , 11 , 8 , 3 
3844,도장초등학교, 10 , 12 , 9 , 10 , 13 , 4 
3845,천안차암초등학교, 297 , 258 , 185 , 127 , 108 , 69 
3846,도하초등학교, 15 , 14 , 15 , 15 , 11 , 9 
3847,목천초등학교, 21 , 23 , 25 , 37 , 30 , 29 
3848,미죽초등학교, 13 , 11 , 15 , 8 , 11 , 7 
3849,병천초등학교, 34 , 35 , 41 , 32 , 27 , 33 
3850,보산원초등학교, - , 4 , 1 , 6 , 4 , 4 
3851,삼은초등학교, 92 , 61 , 65 , 74 , 85 , 112 
3852,성거초등학교, 110 , 136 , 131 , 158 , 130 , 170 
3853,천안불무초등학교, 383 , 306 , 256 , 250 , 242 , 201 
3854,성남초등학교, 6 , 7 , 6 , 6 , 8 , 5 
3855,성신초등학교, 27 , 38 , 40 , 52 , 54 , 59 
3856,천안아름초등학교, 430 , 413 , 342 , 273 , 256 , 243 
3857,성환초등학교, 130 , 133 , 147 , 145 , 149 , 172 
3858,수신초등학교, 5 , 7 , 10 , 4 , 8 , 7 
3859,신가초등학교, 13 , 8 , 17 , 9 , 12 , 12 
3860,신계초등학교, 51 , 57 , 69 , 70 , 66 , 77 
3861,신방초등학교, 14 , 10 , 7 , 4 , 3 , 4 
3862,천안신부초등학교, 150 , 122 , 160 , 121 , 136 , 155 
3863,신사초등학교, 7 , 5 , 10 , 3 , 6 , 7 
3864,안서초등학교, 67 , 51 , 49 , 47 , 37 , 49 
3865,양당초등학교, 55 , 41 , 52 , 39 , 66 , 50 
3866,양대초등학교, 18 , 11 , 19 , 14 , 23 , 22 
3867,용정초등학교, 5 , 19 , 15 , 11 , 7 , 13 
3868,위례초등학교, 8 , 5 , 9 , 3 , 8 , 8 
3869,은석초등학교, 19 , 9 , 17 , 12 , 13 , 11 
3870,입장초등학교, 30 , 28 , 37 , 27 , 39 , 39 
3871,직산초등학교, 44 , 28 , 43 , 32 , 35 , 36 
3872,천동초등학교, 9 , 9 , 6 , 8 , 8 , 10 
3873,천안초등학교, 16 , 27 , 22 , 18 , 27 , 39 
3874,천안구성초등학교, 105 , 99 , 103 , 94 , 116 , 133 
3875,천안남산초등학교, 73 , 58 , 69 , 68 , 79 , 99 
3876,천안미라초등학교, 70 , 57 , 75 , 53 , 71 , 57 
3877,천안봉명초등학교, 47 , 44 , 37 , 30 , 44 , 42 
3878,천안봉서초등학교, 111 , 107 , 104 , 115 , 112 , 122 
3879,천안부대초등학교, 21 , 26 , 22 , 17 , 22 , 17 
3880,천안부성초등학교, 133 , 127 , 118 , 110 , 105 , 144 
3881,천안부영초등학교, 78 , 71 , 75 , 78 , 86 , 99 
3882,천안서초등학교, 127 , 110 , 100 , 120 , 124 , 125 
3883,천안성정초등학교, 61 , 62 , 62 , 62 , 68 , 84 
3884,천안신안초등학교, 112 , 93 , 91 , 83 , 77 , 108 
3885,천안신촌초등학교, 41 , 43 , 35 , 48 , 54 , 44 
3886,천안신용초등학교, 164 , 156 , 136 , 155 , 168 , 153 
3887,천안쌍용초등학교, 101 , 122 , 138 , 119 , 145 , 125 
3888,천안업성초등학교, 8 , 14 , 13 , 12 , 13 , 9 
3889,천안용암초등학교, 101 , 124 , 154 , 128 , 137 , 165 
3890,천안월봉초등학교, 212 , 225 , 211 , 177 , 205 , 233 
3891,천안일봉초등학교, 92 , 89 , 94 , 71 , 77 , 100 
3892,천안중앙초등학교, 8 , 15 , 8 , 10 , 5 , 17 
3893,천안청수초등학교, 52 , 44 , 55 , 54 , 50 , 53 
3894,풍세초등학교, 4 , 6 , 8 , 13 , 8 , 14 
3895,행정초등학교, 8 , 6 , 11 , 6 , 12 , 7 
3896,환서초등학교, 453 , 389 , 382 , 333 , 312 , 303 
3897,천안한들초등학교, 149 , 112 , 118 , 99 , 81 , 82 
3898,천안용곡초등학교, 162 , 157 , 178 , 198 , 156 , 200 
3899,천안가온초등학교, 211 , 216 , 210 , 196 , 181 , 180 
3900,천안오성초등학교, 192 , 210 , 201 , 174 , 200 , 220 
3901,천안백석초등학교, 192 , 192 , 192 , 178 , 203 , 202 
3902,천안수곡초등학교, 132 , 137 , 130 , 141 , 142 , 145 
3903,천안두정초등학교, 227 , 176 , 179 , 182 , 166 , 152 
3904,천안불당초등학교, 249 , 234 , 245 , 229 , 270 , 288 
3905,천안서당초등학교, 154 , 161 , 174 , 169 , 160 , 210 
3906,천안신대초등학교, 129 , 109 , 129 , 136 , 156 , 126 
3907,천안와촌초등학교, 33 , 35 , 30 , 28 , 42 , 36 
3908,천안용소초등학교, 186 , 186 , 190 , 206 , 181 , 202 
3909,천안청룡초등학교, 131 , 154 , 133 , 128 , 177 , 184 
3910,신흥초등학교, 79 , 93 , 83 , 96 , 98 , 107 
3911,소망초등학교, 114 , 137 , 108 , 108 , 122 , 120 
3912,천안성성초등학교, 253 , 174 , 143 , 124 , 117 , 92 
3913,천안쌍정초등학교, 114 , 96 , 113 , 110 , 109 , 101 
3914,천안삼거리초등학교, 106 , 102 , 137 , 113 , 125 , 146 
3915,천안청당초등학교, 157 , 169 , 143 , 142 , 130 , 143 
3916,천안새샘초등학교, 235 , 260 , 232 , 233 , 240 , 218 
3917,공주금학초등학교, 13 , 11 , 16 , 14 , 15 , 13 
3918,공주교육대학교부설초등학교, 80 , 79 , 91 , 96 , 96 , 88 
3919,경천초등학교, 6 , 5 , 4 , 9 , 3 , 7 
3920,계룡초등학교, 13 , 14 , 12 , 20 , 13 , 15 
3921,공주교동초등학교, 29 , 24 , 22 , 25 , 36 , 39 
3922,공주봉황초등학교, 17 , 12 , 12 , 6 , 16 , 14 
3923,공주중동초등학교, 30 , 44 , 35 , 37 , 25 , 69 
3924,구산초등학교, 7 , 9 , 9 , 4 , 5 , 11 
3925,귀산초등학교, 8 , 19 , 12 , 9 , 11 , 8 
3926,덕암초등학교, 3 , 11 , 5 , 6 , 5 , 6 
3927,마곡초등학교, 4 , 8 , 7 , 9 , 8 , 10 
3928,반포초등학교, 11 , 17 , 16 , 9 , 10 , 8 
3929,상서초등학교, 19 , 13 , 18 , 9 , 11 , 12 
3930,석송초등학교, 4 , 4 , 5 , 10 , 6 , 7 
3931,수촌초등학교, 12 , 13 , 18 , 17 , 24 , 25 
3932,신관초등학교, 153 , 134 , 151 , 135 , 142 , 162 
3933,신풍초등학교, 7 , 9 , 5 , 6 , 9 , 7 
3934,우성초등학교, 7 , 11 , 12 , 13 , 11 , 11 
3935,유구초등학교, 28 , 27 , 19 , 31 , 24 , 31 
3936,의당초등학교, 20 , 20 , 14 , 10 , 14 , 16 
3937,이인초등학교, 4 , 10 , 11 , 3 , 5 , 10 
3938,정안초등학교, 11 , 13 , 6 , 13 , 17 , 13 
3939,탄천초등학교, 11 , 9 , 11 , 11 , 8 , 13 
3940,태봉초등학교, 11 , 16 , 10 , 10 , 7 , 9 
3941,학봉초등학교, 9 , 13 , 11 , 7 , 5 , 6 
3942,호계초등학교, 8 , 8 , 4 , 4 , 8 , 6 
3943,효포초등학교, 6 , 3 , 7 , 8 , 11 , 11 
3944,공주신월초등학교, 203 , 182 , 199 , 169 , 193 , 181 
3945,개화초등학교, 8 , 7 , 10 , 5 , 10 , 8 
3946,관당초등학교, 5 , 5 , 5 , 6 , 8 , 5 
3947,관창초등학교, 14 , 17 , 20 , 17 , 19 , 20 
3948,광명초등학교, 4 , 4 , 1 , 4 , 4 , 2 
3949,낙동초등학교, 2 , 7 , 4 , 4 , 3 , 2 
3950,남포초등학교, 10 , 8 , 5 , 6 , 9 , 10 
3951,대관초등학교, 51 , 72 , 72 , 45 , 70 , 67 
3952,대남초등학교, 22 , 21 , 34 , 39 , 43 , 39 
3953,대창초등학교, 14 , 6 , 10 , 14 , 12 , 6 
3954,대천동대초등학교, 184 , 201 , 197 , 186 , 185 , 178 
3955,대천초등학교, 125 , 131 , 141 , 133 , 150 , 158 
3956,오천초등학교삽시분교장, - , 2 , 1 , 2 , - , 1 
3957,성주초등학교, 4 , 8 , 8 , 5 , 10 , 9 
3958,송학초등학교, 13 , 11 , 9 , 10 , 15 , 10 
3959,오천초등학교, 4 , 6 , 4 , 4 , 6 , 7 
3960,옥계초등학교, 8 , 19 , 9 , 6 , 8 , 9 
3961,외연도초등학교, - , 1 , 1 , - , 1 , - 
3962,웅천초등학교, 12 , 11 , 11 , 10 , 2 , 6 
3963,월전초등학교, 11 , 4 , 4 , 5 , 7 , 4 
3964,주산초등학교, 8 , 8 , 3 , 6 , 14 , 8 
3965,주포초등학교, 12 , 7 , 6 , 8 , 8 , 6 
3966,천북초등학교, 10 , 7 , 10 , 12 , 12 , 12 
3967,청라초등학교, 8 , 13 , 6 , 7 , 11 , 3 
3968,청룡초등학교, 6 , 13 , 12 , 8 , 4 , 10 
3969,청보초등학교, 14 , 11 , 8 , 11 , 2 , 11 
3970,청소초등학교, 5 , 10 , 11 , 5 , 8 , 10 
3971,청파초등학교, 11 , 10 , 20 , 18 , 23 , 15 
3972,한내초등학교, 42 , 40 , 43 , 47 , 39 , 51 
3973,명천초등학교, 115 , 104 , 110 , 96 , 105 , 119 
3974,청룡초등학교장고분교장, 1 , - , 4 , 4 , 2 , - 
3975,청파초등학교호도분교장, - , - , 3 , 2 , - , 1 
3976,미산초등학교, 3 , 13 , 7 , 9 , 7 , 11 
3977,아산용연초등학교, 136 , 107 , 121 , 107 , 124 , 128 
3978,탕정미래초등학교, 189 , 139 , 153 , 135 , 125 , 125 
3979,거산초등학교, 22 , 22 , 22 , 19 , 15 , 20 
3980,관대초등학교, 18 , 5 , 7 , 7 , 7 , 7 
3981,금곡초등학교, 57 , 63 , 42 , 54 , 59 , 50 
3982,금성초등학교, 15 , 14 , 19 , 16 , 12 , 21 
3983,남창초등학교, 14 , 11 , 11 , 7 , 3 , 6 
3984,아산공수초등학교, 113 , 46 , 57 , 32 , 29 , 23 
3985,도고초등학교, 14 , 11 , 9 , 12 , 2 , 11 
3986,도고온천초등학교, 8 , 13 , 10 , 10 , 7 , 11 
3987,동덕초등학교, 57 , 46 , 44 , 43 , 46 , 44 
3988,동방초등학교, 24 , 31 , 21 , 28 , 19 , 27 
3989,둔포초등학교, 40 , 44 , 33 , 40 , 43 , 48 
3990,배방초등학교, 196 , 161 , 158 , 117 , 159 , 146 
3991,아산초등학교, 208 , 191 , 159 , 137 , 140 , 127 
3992,선장초등학교, 5 , 7 , 7 , 11 , 6 , 11 
3993,송곡초등학교, 47 , 42 , 47 , 37 , 41 , 43 
3994,송남초등학교, 34 , 30 , 46 , 39 , 39 , 42 
3995,신광초등학교, 66 , 57 , 61 , 46 , 60 , 48 
3996,신리초등학교, 157 , 185 , 120 , 137 , 101 , 83 
3997,신창초등학교, 79 , 80 , 88 , 81 , 81 , 63 
3998,신화초등학교, 4 , 3 , 4 , 4 , 6 , 12 
3999,쌍룡초등학교, 8 , 11 , 5 , 6 , 11 , 6 
4000,염작초등학교, 195 , 179 , 151 , 137 , 134 , 129 
4001,염티초등학교, 12 , 9 , 3 , 10 , 8 , 12 
4002,영인초등학교, 14 , 10 , 11 , 12 , 11 , 20 
4003,오목초등학교, 26 , 29 , 20 , 27 , 12 , 17 
4004,온양초등학교, 56 , 74 , 50 , 68 , 52 , 63 
4005,온양동신초등학교, 152 , 181 , 171 , 190 , 178 , 215 
4006,온양온천초등학교, 62 , 77 , 76 , 74 , 96 , 111 
4007,온양중앙초등학교, 57 , 55 , 72 , 61 , 73 , 76 
4008,온양천도초등학교, 153 , 138 , 153 , 161 , 150 , 155 
4009,온양초사초등학교, 22 , 40 , 30 , 20 , 24 , 15 
4010,용화초등학교, 112 , 97 , 87 , 105 , 105 , 121 
4011,월랑초등학교, 243 , 229 , 215 , 158 , 170 , 147 
4012,음봉초등학교, 11 , 8 , 16 , 7 , 12 , 8 
4013,인주초등학교, 27 , 28 , 28 , 24 , 23 , 22 
4014,탕정초등학교, 224 , 219 , 208 , 183 , 165 , 166 
4015,온양권곡초등학교, 122 , 98 , 112 , 112 , 111 , 126 
4016,온양신정초등학교, 42 , 50 , 66 , 56 , 64 , 76 
4017,아산남성초등학교, 171 , 175 , 191 , 146 , 165 , 163 
4018,모산초등학교, 235 , 221 , 217 , 216 , 206 , 196 
4019,아산북수초등학교, 231 , 232 , 218 , 222 , 208 , 208 
4020,온양풍기초등학교, 236 , 247 , 232 , 223 , 243 , 211 
4021,충무초등학교, 79 , 109 , 115 , 102 , 87 , 143 
4022,연화초등학교, 148 , 136 , 171 , 143 , 145 , 182 
4023,가사초등학교, 23 , 15 , 17 , 14 , 13 , 19 
4024,강당초등학교, 10 , 12 , 10 , 14 , 10 , 9 
4025,고북초등학교, 17 , 7 , 9 , 17 , 13 , 11 
4026,대산초등학교, 48 , 62 , 63 , 45 , 56 , 65 
4027,동암초등학교, 14 , 17 , 20 , 13 , 12 , 9 
4028,명지초등학교, 26 , 9 , 16 , 23 , 27 , 14 
4029,부석초등학교, 7 , 10 , 8 , 14 , 4 , 5 
4030,부성초등학교, 72 , 75 , 80 , 68 , 82 , 76 
4031,부석초등학교간월도분교장, 2 , 2 , 1 , 1 , - , 3 
4032,부춘초등학교, 144 , 120 , 163 , 145 , 143 , 163 
4033,서동초등학교, 93 , 97 , 98 , 100 , 99 , 100 
4034,서령초등학교, 42 , 41 , 50 , 48 , 54 , 64 
4035,서림초등학교, 153 , 133 , 123 , 111 , 117 , 115 
4036,서산초등학교, 70 , 54 , 57 , 56 , 36 , 56 
4037,성연초등학교, 233 , 193 , 151 , 147 , 118 , 113 
4038,언암초등학교, 37 , 36 , 29 , 28 , 34 , 37 
4039,오산초등학교, 11 , 6 , 6 , 11 , 4 , 7 
4040,운산초등학교, 10 , 22 , 10 , 9 , 21 , 27 
4041,운신초등학교, 12 , 10 , 12 , 12 , 5 , 8 
4042,음암초등학교, 37 , 48 , 51 , 44 , 42 , 45 
4043,인지초등학교, 56 , 56 , 66 , 60 , 69 , 68 
4044,차동초등학교, 10 , 20 , 17 , 18 , 12 , 15 
4045,학돌초등학교, 119 , 113 , 91 , 111 , 88 , 115 
4046,팔봉초등학교, 7 , 6 , 8 , 7 , 8 , 8 
4047,해미초등학교, 38 , 38 , 32 , 30 , 33 , 40 
4048,서산석림초등학교, 93 , 117 , 110 , 112 , 109 , 160 
4049,서산대진초등학교, 11 , 8 , 10 , 6 , 14 , 18 
4050,서산예천초등학교, 108 , 85 , 111 , 112 , 140 , 124 
4051,팔봉초등학교고파도분교장, 1 , 1 , 1 , - , 1 , - 
4052,서산동문초등학교, 153 , 162 , 162 , 171 , 188 , 223 
4053,서산서남초등학교, 177 , 164 , 139 , 123 , 152 , 103 
4054,군북초등학교, 5 , 10 , 5 , 4 , 7 , 10 
4055,금성초등학교금계분교장, - , 4 , - , 3 , 2 , 3 
4056,금산초등학교, 120 , 122 , 140 , 119 , 124 , 140 
4057,금산동초등학교, 19 , 20 , 23 , 44 , 34 , 44 
4058,금산중앙초등학교, 70 , 82 , 95 , 72 , 76 , 76 
4059,금성초등학교, 10 , 5 , 12 , 7 , 7 , 13 
4060,남이초등학교, 1 , 5 , 3 , 6 , 4 , 10 
4061,남일초등학교, 11 , 9 , 11 , 6 , 13 , 10 
4062,복수초등학교, 5 , 3 , 6 , 9 , 9 , 11 
4063,부리초등학교, 8 , 10 , 5 , 4 , 10 , 9 
4064,상곡초등학교, 3 , 10 , 7 , 11 , 6 , 6 
4065,성대초등학교, 5 , 6 , 3 , 8 , 14 , 5 
4066,신대초등학교, 4 , 7 , 5 , 6 , 9 , 5 
4067,용문초등학교, 17 , 22 , 19 , 10 , 22 , 19 
4068,제원초등학교, 9 , 12 , 3 , 10 , 3 , 8 
4069,진산초등학교, 11 , 12 , 17 , 10 , 12 , 17 
4070,추부초등학교, 24 , 29 , 37 , 39 , 31 , 42 
4071,논산동성초등학교, 98 , 115 , 108 , 94 , 116 , 106 
4072,가야곡초등학교, 10 , 1 , 6 , 7 , 14 , 3 
4073,감곡초등학교, 7 , 11 , 5 , 12 , 6 , 4 
4074,강경산양초등학교, 8 , 8 , 7 , 10 , 14 , 19 
4075,강경중앙초등학교, 7 , 9 , 6 , 5 , 9 , 9 
4076,강경황산초등학교, 39 , 47 , 41 , 41 , 52 , 45 
4077,광석초등학교, 5 , 10 , 11 , 5 , 8 , 14 
4078,구자곡초등학교, 8 , 9 , 13 , 14 , 8 , 14 
4079,금암초등학교, 102 , 91 , 93 , 102 , 87 , 102 
4080,노성초등학교, 14 , 24 , 19 , 21 , 21 , 20 
4081,논산반월초등학교, 26 , 26 , 27 , 26 , 26 , 40 
4082,논산부창초등학교, 47 , 50 , 64 , 51 , 76 , 73 
4083,대명초등학교, 3 , 3 , 5 , 8 , 6 , 9 
4084,도산초등학교, 16 , 13 , 22 , 30 , 10 , 33 
4085,두마초등학교, 81 , 96 , 86 , 90 , 86 , 101 
4086,반곡초등학교, 25 , 26 , 32 , 18 , 31 , 24 
4087,백석초등학교, 8 , 7 , 8 , 14 , 9 , 10 
4088,벌곡초등학교, 11 , 10 , 16 , 15 , 13 , 12 
4089,논산내동초등학교, 185 , 215 , 183 , 185 , 171 , 216 
4090,부적초등학교, 6 , 10 , 10 , 11 , 13 , 14 
4091,상월초등학교, 4 , 8 , 6 , 8 , 9 , 8 
4092,성덕초등학교, 23 , 8 , 15 , 8 , 8 , 5 
4093,성동초등학교, 3 , 10 , 6 , 4 , 9 , 13 
4094,신도초등학교, 71 , 68 , 68 , 47 , 68 , 66 
4095,논산중앙초등학교, 143 , 130 , 120 , 128 , 149 , 169 
4096,양촌초등학교, 16 , 8 , 13 , 29 , 28 , 29 
4097,엄사초등학교, 67 , 80 , 90 , 109 , 115 , 135 
4098,연무초등학교, 14 , 8 , 8 , 11 , 9 , 12 
4099,연무중앙초등학교, 76 , 57 , 66 , 77 , 74 , 77 
4100,연산초등학교, 13 , 17 , 19 , 21 , 27 , 22 
4101,왕전초등학교, 12 , 6 , 11 , 7 , 10 , 8 
4102,용남초등학교, 154 , 167 , 170 , 168 , 191 , 210 
4103,원봉초등학교, 13 , 12 , 6 , 5 , 12 , 4 
4104,은진초등학교, 33 , 11 , 20 , 13 , 22 , 21 
4105,이화초등학교, 1 , 5 , 2 , 5 , 5 , 6 
4106,채운초등학교, 14 , 10 , 18 , 21 , 25 , 10 
4107,청동초등학교, 10 , 16 , 15 , 10 , 4 , 8 
4108,황화초등학교, 7 , 4 , 3 , 13 , 6 , 5 
4109,구룡초등학교, 2 , 10 , 3 , 4 , 6 , 7 
4110,궁남초등학교, 8 , 13 , 17 , 8 , 16 , 11 
4111,규암초등학교, 82 , 59 , 92 , 82 , 72 , 75 
4112,내산초등학교, 7 , 8 , 5 , 6 , 9 , 2 
4113,대왕초등학교, 5 , 2 , 7 , 9 , 2 , 4 
4114,마정초등학교, 2 , 1 , - , 5 , 1 , 5 
4115,백강초등학교, 11 , 14 , 5 , 9 , 6 , 7 
4116,백제초등학교, 30 , 33 , 41 , 41 , 49 , 51 
4117,부여초등학교, 113 , 103 , 97 , 108 , 123 , 137 
4118,석성초등학교, 2 , 5 , 5 , 5 , 4 , 4 
4119,석양초등학교, 10 , 12 , 10 , 10 , 10 , 11 
4120,세도초등학교, 10 , 12 , 13 , 5 , 9 , 9 
4121,송간초등학교, 11 , 6 , 9 , 2 , 14 , 7 
4122,양화초등학교, 1 , 2 , 4 , 4 , 5 , 4 
4123,옥산초등학교, 3 , 3 , 2 , 2 , 7 , 4 
4124,외산초등학교, 7 , 4 , 6 , 6 , 6 , 8 
4125,용당초등학교, 3 , 4 , 2 , 4 , 2 , 5 
4126,은산초등학교, 11 , 12 , 21 , 17 , 12 , 21 
4127,임천초등학교, 10 , 12 , 6 , 11 , 11 , 10 
4128,장암초등학교, 7 , 12 , 14 , 13 , 10 , 8 
4129,초촌초등학교, 9 , 9 , 7 , 8 , 9 , 14 
4130,충화초등학교, 2 , 1 , 2 , 1 , 1 , 3 
4131,합송초등학교, 12 , 11 , 8 , 8 , 7 , 7 
4132,홍산초등학교, 12 , 12 , 12 , 14 , 23 , 17 
4133,기산초등학교, 11 , 2 , 8 , 10 , 3 , 8 
4134,마동초등학교, 13 , 19 , 17 , 13 , 12 , 10 
4135,마산초등학교, 9 , 6 , 11 , 4 , 6 , 3 
4136,문산초등학교, 3 , 3 , 1 , 1 , 5 , - 
4137,부내초등학교, 9 , 7 , 10 , 13 , 7 , 10 
4138,비인초등학교, 5 , 8 , 8 , 7 , 13 , 10 
4139,서남초등학교, 8 , 15 , 6 , 4 , 8 , 7 
4140,서도초등학교, 13 , 13 , 16 , 10 , 17 , 10 
4141,서면초등학교, - , 7 , 3 , 6 , 6 , 12 
4142,서천초등학교, 112 , 103 , 111 , 106 , 119 , 129 
4143,송림초등학교, 6 , 12 , 13 , 3 , - , 9 
4144,송석초등학교, 3 , 10 , 3 , 8 , 8 , 3 
4145,시초초등학교, 11 , 12 , 15 , 15 , 12 , 12 
4146,오성초등학교, 5 , 7 , 5 , 2 , 4 , 6 
4147,장항초등학교, 26 , 31 , 34 , 33 , 27 , 25 
4148,장항중앙초등학교, 26 , 36 , 38 , 38 , 44 , 44 
4149,한산초등학교, 4 , 12 , 7 , 6 , 4 , 12 
4150,화양초등학교, 2 , 5 , 5 , 7 , 5 , 6 
4151,가남초등학교, 7 , 6 , 6 , 9 , 13 , 6 
4152,남양초등학교, 8 , 5 , 8 , 9 , 9 , 7 
4153,목면초등학교, 4 , 5 , 5 , 5 , 4 , 6 
4154,미당초등학교, 1 , 2 , - , 2 , 1 , 2 
4155,수정초등학교, 13 , 15 , 12 , 11 , 12 , 9 
4156,운곡초등학교, 4 , 10 , 5 , 6 , 6 , 11 
4157,장평초등학교, 6 , 5 , 5 , 10 , 1 , 7 
4158,정산초등학교, 12 , 28 , 20 , 21 , 19 , 19 
4159,청남초등학교, 2 , 3 , 9 , 3 , 6 , 8 
4160,청송초등학교, 11 , 6 , 11 , 4 , 7 , 8 
4161,청양초등학교, 83 , 70 , 67 , 66 , 77 , 59 
4162,합천초등학교, 8 , 8 , 10 , 9 , 16 , 11 
4163,내포초등학교, 234 , 234 , 216 , 257 , 234 , 228 
4164,한울초등학교, 176 , 180 , 177 , 141 , 125 , 139 
4165,홍성초등학교, 122 , 132 , 174 , 163 , 171 , 191 
4166,홍주초등학교, 22 , 24 , 27 , 17 , 30 , 35 
4167,홍남초등학교, 168 , 149 , 163 , 165 , 183 , 185 
4168,덕명초등학교, - , - , - , - , - , - 
4169,광천초등학교, 54 , 23 , 45 , 37 , 42 , 42 
4170,홍북초등학교, 18 , 15 , 13 , 8 , 12 , 17 
4171,용봉초등학교, 8 , 15 , 15 , 15 , 10 , 14 
4172,금마초등학교, 11 , 9 , 12 , 8 , 18 , 10 
4173,배양초등학교, 13 , 14 , 6 , 4 , 11 , 8 
4174,홍동초등학교, 25 , 29 , 18 , 22 , 29 , 29 
4175,금당초등학교, 12 , 14 , 11 , 10 , 8 , 8 
4176,장곡초등학교, 9 , 9 , 6 , 7 , 7 , 9 
4177,은하초등학교, 4 , 10 , 4 , 6 , 7 , 4 
4178,결성초등학교, - , 3 , 2 , 2 , 3 , 2 
4179,서부초등학교, 6 , 11 , 7 , 12 , 10 , 7 
4180,신당초등학교, 2 , 2 , 3 , - , 6 , 5 
4181,갈산초등학교, 10 , 9 , 12 , 18 , 21 , 17 
4182,구항초등학교, 10 , 7 , 12 , 11 , 11 , 12 
4183,대정초등학교, 7 , 8 , 6 , 10 , 11 , 7 
4184,서해삼육초등학교, 32 , 29 , 32 , 20 , 23 , 30 
4185,예산초등학교, 84 , 92 , 83 , 61 , 82 , 92 
4186,금오초등학교, 136 , 142 , 150 , 160 , 129 , 172 
4187,예산중앙초등학교, 21 , 7 , 17 , 16 , 13 , 29 
4188,신례원초등학교, 33 , 37 , 32 , 26 , 35 , 47 
4189,대술초등학교, 5 , 9 , 6 , 4 , 5 , 5 
4190,신양초등학교, 5 , 11 , 8 , 8 , 14 , 15 
4191,웅산초등학교, 16 , 10 , 9 , 8 , 8 , 10 
4192,대흥초등학교, 6 , 11 , 3 , 5 , 5 , 7 
4193,응봉초등학교, 6 , 6 , 6 , 7 , 17 , 14 
4194,평촌초등학교, 6 , 12 , 6 , 7 , 14 , 9 
4195,삽교초등학교, 23 , 26 , 22 , 25 , 15 , 22 
4196,용동초등학교, 6 , 7 , 11 , 7 , 10 , 6 
4197,보성초등학교, 33 , 26 , 20 , 22 , 25 , 16 
4198,덕산초등학교, 18 , 28 , 32 , 32 , 28 , 41 
4199,시량초등학교, 10 , 10 , 6 , 5 , 9 , 8 
4200,수덕초등학교, 10 , 7 , 11 , 9 , 7 , 6 
4201,봉산초등학교, 4 , 4 , 7 , 5 , 6 , 8 
4202,고덕초등학교, 13 , 14 , 14 , 17 , 12 , 23 
4203,구만초등학교, 5 , 4 , 11 , 9 , 6 , 9 
4204,예덕초등학교, 5 , 4 , 2 , 9 , 8 , 9 
4205,신암초등학교, 12 , 6 , 7 , 8 , 4 , 7 
4206,조림초등학교, 10 , 13 , 12 , 7 , 7 , 7 
4207,오가초등학교, 11 , 6 , 14 , 7 , 15 , 9 
4208,양신초등학교, 8 , 4 , 5 , 7 , 10 , 5 
4209,고남초등학교, 6 , 7 , 5 , 9 , 16 , 9 
4210,근흥초등학교, 3 , 9 , 3 , 5 , 3 , 9 
